id,type,smelly,lines_code,lines_blank,lines_comment,num_keys,num_suspicious_comments,num_tokens,text_entropy,num_imports,num_inputs,num_interfaces,num_node_templates,num_node_types,num_parameters,num_properties,num_relationship_templates,num_relationship_types,num_shell_scripts
488,"{'org.alien4cloud.consul.pub.nodes.ConsulAgent': {'abstract': True, 'derived_from': 'tosca.nodes.SoftwareComponent', 'description': 'Base Consul discovery service installation.\n', 'tags': {'icon': '/images/consul.png'}, 'capabilities': {'consul_agent': {'type': 'org.alien4cloud.consul.pub.capabilities.ConsulAgent', 'valid_source_types': ['org.alien4cloud.consul.pub.capabilities.ConsulClient']}}, 'properties': {'download_url': {'description': 'The URL to download the consul archive.', 'type': 'string', 'required': True, 'default': 'https://releases.hashicorp.com/consul/0.6.4/consul_0.6.4_linux_amd64.zip'}, 'data_dir': {'description': 'The location on the FS where consul will store data.', 'type': 'string', 'required': True, 'default': '/var/consul'}, 'tls_enabled': {'description': 'Defines if the communication with the consul agent will be secured (HTTPS).', 'type': 'boolean', 'required': True, 'default': False}, 'ca_passphrase': {'description': 'The provided CA certificate passphrase.', 'type': 'string', 'required': False}, 'encrypt_key': {'description': 'The key to encrypt gossip exchanges into consul cluster.', 'type': 'string', 'required': False}}}}",,36.0,0.0,0.0,34.0,0.0,100.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2422,"{'org.alien4cloud.relationships.ConnectElasticSearchNodes': {'derived_from': 'tosca.relationships.ConnectsTo', 'description': 'Relationship that models 2 ES nodes connection.', 'valid_target_types': ['alien.capabilities.ElasticSearch'], 'interfaces': {'Configure': {'pre_configure_source': {'inputs': {'ES_IP': {'get_attribute': ['TARGET', 'ip_address']}}, 'implementation': 'scripts/pre_configure_source.sh'}, 'pre_configure_target': {'inputs': {'ES_IP': {'get_attribute': ['SOURCE', 'ip_address']}}, 'implementation': 'scripts/pre_configure_target.sh'}}}}}",,21.0,0.0,0.0,16.0,0.0,31.0,4.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
767,"{'tosca.nodes.DBMS': {'metadata': {'puccini.normative': 'true', 'specification.citation': '[TOSCA-Simple-Profile-YAML-v1.2]', 'specification.location': '5.9.7'}, 'description': 'The TOSCA DBMS node represents a typical relational, SQL Database Management System software component or service.', 'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'root_password': {'description': 'The optional root password for the DBMS server.', 'type': 'string', 'required': False}, 'port': {'description': ""The DBMS server's port."", 'type': 'integer', 'required': False}}, 'capabilities': {'host': {'type': 'tosca.capabilities.Compute', 'valid_source_types': ['tosca.nodes.Database']}}}}",,22.0,0.0,0.0,20.0,0.0,58.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1138,"{'org.alien4cloud.nodes.mock.openstack.Flavor': {'abstract': True, 'derived_from': 'tosca.nodes.Root', 'properties': {'id': {'type': 'string'}}, 'capabilities': {'host': {'type': 'tosca.capabilities.Container'}}}}",,9.0,0.0,0.0,9.0,0.0,13.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2463,"{'org.alien4cloud.spark.linux_sh.relationships.JoinSparkCluster': {'derived_from': 'tosca.relationships.ConnectsTo', 'valid_target_types': ['org.alien4cloud.spark.linux_sh.nodes.SparkMaster'], 'interfaces': {'Configure': {'add_target': {'inputs': {'SPARK_INSTALL_DIR': {'get_property': ['SOURCE', 'install_dir']}, 'SPARK_MASTER_ADDRESS': {'get_attribute': ['TARGET', 'ip_address']}, 'SPARK_SLAVE_ADDRESS': {'get_attribute': ['SOURCE', 'ip_address']}, 'SPARK_MASTER_PORT': {'get_attribute': ['TARGET', 'spark_master', 'port']}}, 'implementation': 'scripts/join_spark_cluster.sh'}}}}}",,26.0,0.0,0.0,16.0,0.0,28.0,4.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
218,"{'org.alien4cloud.nodes.kubernetes.Hyperkube': {'abstract': True, 'derived_from': 'tosca.nodes.SoftwareComponent', 'metadata': {'icon': 'images/hyperkube.png'}, 'properties': {'component_version': {'type': 'version', 'default': '1.2.1'}}, 'requirements': [{'host': {'capability': 'org.alien4cloud.capabilities.DockerHost', 'node': 'org.alien4cloud.nodes.kubernetes.DockerEngine', 'relationship': 'tosca.relationships.HostedOn', 'occurrences': [1, 1]}}, {'flannel': {'capability': 'org.alien4cloud.capabilities.flannel.Connectivity', 'occurrences': [1, 1]}}]}}",,22.0,0.0,0.0,18.0,0.0,31.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
947,"{'radon.nodes.test': {'derived_from': 'tosca.nodes.Compute', 'attributes': {'node_attribute': {'type': 'string'}}, 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard', 'operations': {'create': 'playbooks/create.yaml'}}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Compute', 'relationship': 'radon.relationships.test'}}]}}",,,,,,,,,,,,,,,,,,
432,"{'Abstract.Compute': {'derived_from': 'Root', 'description': 'The TOSCA Abstract.Compute node represents an abstract compute resource without any requirements on storage or network resources.', 'capabilities': {'host': {'type': 'Compute', 'valid_source_types': []}}}}",,8.0,0.0,0.0,7.0,0.0,26.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,"{'org.alien4cloud.kubernetes.api.types.volume.AbstractVolumeBase': {'description': 'https://v1-6.docs.kubernetes.io/docs/api-reference/v1.6/#volume-v1-core', 'derived_from': 'tosca.nodes.Root', 'properties': {'name': {'type': 'string'}, 'size': {'type': 'scalar-unit.size', 'description': 'The requested storage size (default unit is MB).'}}, 'requirements': [{'attachment': {'capability': 'org.alien4cloud.capabilities.DockerVolumeAttachment', 'relationship': 'org.alien4cloud.relationships.MountDockerVolume', 'occurrences': [1, 'UNBOUNDED']}}, {'host': {'capability': 'tosca.capabilities.Container', 'relationship': 'tosca.relationships.HostedOn'}}]}}",,19.0,0.0,1.0,17.0,0.0,35.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2715,"{'org.ystia.terraform.pub.relationships.DependsOnTerraformRuntime': {'derived_from': 'tosca.relationships.DependsOn', 'valid_target_types': ['org.ystia.terraform.pub.nodes.TerraformRuntime']}}",,4.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,"{'dcae.nodes.ContainerizedComponent': {'derived_from': 'cloudify.dcae.nodes.Root', 'properties': {'image': {'type': 'string', 'required': True}, 'application_config': {'type': 'map', 'required': True}, 'docker_config': {'type': 'map'}}}}",,11.0,0.0,0.0,11.0,0.0,17.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1046,"{'tosca.nodes.root': {'abstract': True, 'invalid_field': 'value', 'description': 'Root type that every node should derive.', 'requirements': {'dependency': {'type': 'tosca.requirements.feature', 'lower_bound': 0, 'upper_bound': 'unbounded'}}, 'capabilities': {'feature': {'type': 'tosca.capabilities.feature', 'lower_bound': 0, 'upper_bound': 'unbounded'}}}}",,14.0,0.0,0.0,14.0,0.0,29.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,"{'tosca.nodes.indigo.DariahRepository': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'marathon_password': {'type': 'string', 'required': True}}, 'artifacts': {'dariahrepo_role': {'file': 'indigo-dc.dariahrepo', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}}, 'interfaces': {'Standard': {'create': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/master/artifacts/mesos/dariahrepo-setup.yml', 'inputs': {'marathon_password': {'get_property': ['SELF', 'marathon_password']}}}}}, 'requirements': [{'host': {'capability': 'tosca.capabilities.indigo.MesosMaster', 'relationship': 'tosca.relationships.HostedOn', 'node': 'tosca.nodes.SoftwareComponent', 'occurrences': [1, 1]}}]}}",,27.0,0.0,0.0,23.0,0.0,36.0,4.87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290,"{'foo': {'derived_from': 'tosca.nodes.Database', 'properties': {'p1': {'type': 'string'}}, 'attributes': None, 'interfaces': {'Standard': {'create': 'classpath://templates/custom1/scripts/create.sh', 'configure': {'inputs': {'arg1': 'x'}, 'implementation': 'classpath://templates/custom1/scripts/configure.sh'}, 'start': 'classpath://templates/custom1/scripts/start.sh', 'stop': 'classpath://templates/custom1/scripts/stop.sh'}}}}",,15.0,0.0,0.0,15.0,0.0,23.0,4.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
214,"{'org.alien4cloud.automation.cloudify.patches.change_max_mgmtworker.nodes.ChangeMaxMgmtWorkerPatch': {'derived_from': 'org.alien4cloud.automation.cloudify.patches.pub.nodes.CloudifyPatch', 'description': 'Increase number of mgmnt workers.', 'properties': {'mgmt_worker_count': {'type': 'integer', 'required': True, 'default': 500}}, 'interfaces': {'Standard': {'create': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'create.yml', 'mgmt_worker_count': {'get_property': ['SELF', 'mgmt_worker_count']}}, 'implementation': 'playbook/playbook.ansible'}}, 'org.alien4cloud.automation.cloudify.patches.change_max_mgmtworker.interfaces.Admin': {'setup': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'create.yml', 'mgmt_worker_count': {'type': 'integer', 'required': True, 'default': 100}}, 'implementation': 'playbook/playbook.ansible'}}}}}",,29.0,0.0,0.0,27.0,0.0,47.0,4.87,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
455,"{'tosca.nodes.MiCADO.Edge.Azure': {'description': 'Azure edge node for MiCADO', 'derived_from': 'tosca.nodes.MiCADO.Azure.Compute', 'interfaces': {'Terraform': {'type': 'tosca.interfaces.MiCADO.Terraform'}}}}",,6.0,0.0,0.0,6.0,0.0,13.0,3.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,"{'tosca.nodes.indigo.Elasticsearch': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'es_version': {'type': 'string', 'required': False, 'default': '7.4.1'}, 'bind_address': {'type': 'string', 'required': False, 'default': '0.0.0.0'}, 'discovery_type': {'type': 'string', 'required': False, 'default': 'single-node'}, 'enable_security': {'type': 'boolean', 'default': True, 'required': False}, 'elastic_password': {'type': 'string', 'required': False, 'default': 'changeme'}, 'kibana_system_password': {'type': 'string', 'required': False, 'default': 'changeme'}}, 'artifacts': {'es_role': {'file': 'elastic.elasticsearch,7.4.1', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}}, 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/add-ek/artifacts/master/elasticsearch_install.yml', 'inputs': {'es_version': {'get_property': ['SELF', 'es_version']}, 'bind_host': {'get_property': ['SELF', 'bind_address']}, 'discovery_type': {'get_property': ['SELF', 'discovery_type']}, 'enable_security': {'get_property': ['SELF', 'enable_security']}, 'elastic_password': {'get_property': ['SELF', 'elastic_password']}, 'kibana_system_password': {'get_property': ['SELF', 'kibana_system_password']}}}}}}}",,60.0,0.0,0.0,48.0,0.0,82.0,4.69,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
447,"{'tosca.nodes.MiCADO.Compute': {'description': 'Base compute node for MiCADO', 'derived_from': 'tosca.nodes.Compute', 'properties': {'context': {'type': 'context_type', 'required': False}}, 'capabilities': {'host': {'type': 'tosca.capabilities.Compute'}, 'os': {'type': 'tosca.capabilities.OperatingSystem'}, 'scalable': {'type': 'tosca.capabilities.Scalable'}}}}",,14.0,0.0,0.0,14.0,0.0,25.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,"{'org.alien4cloud.monitoring.pub.nodes.MonitoringAgent': {'derived_from': 'tosca.nodes.SoftwareComponent', 'abstract': True, 'description': 'An agent that collects metrics and store them into a MetricsBackend\n', 'metadata': {'icon': '/images/metrics.png'}}}",,6.0,0.0,0.0,6.0,0.0,20.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,"{'org.alien4cloud.kubernetes.api.types.volume.PersistentVolumeClaimSource': {'derived_from': 'org.alien4cloud.kubernetes.api.types.volume.VolumeBase', 'description': 'PersistentVolumeClaimVolumeSource represents a reference to a PersistentVolumeClaim in the same namespace.\nMore info: https://kubernetes.io/docs/concepts/storage/persistent-volumes#persistentvolumeclaims\n', 'properties': {'volume_type': {'type': 'string', 'default': 'persistentVolumeClaim', 'constraints': [{'equal': 'persistentVolumeClaim'}]}, 'spec': {'type': 'org.alien4cloud.kubernetes.api.datatypes.volumes.PersistentVolumeClaimSpec', 'required': False}, 'accessModes': {'description': 'AccessModes contains the desired access modes the volume should have.\nMore info: https://kubernetes.io/docs/concepts/storage/persistent-volumes#access-modes-1\n', 'type': 'string', 'default': 'ReadWriteOnce', 'constraints': [{'valid_values': ['ReadWriteOnce', 'ReadOnlyMany', 'ReadWriteMany']}]}}}}",,23.0,0.0,2.0,18.0,0.0,54.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1230,"{'org.alien4cloud.extended.container.types.ContainerRuntime': {'abstract': True, 'derived_from': 'tosca.nodes.Root', 'description': 'Can host containerized applications. A ContainerRuntime represents the container itself, while DockerContainer is the contanerized application.\n', 'capabilities': {'host': 'org.alien4cloud.extended.container.capabilities.ApplicationHost'}, 'requirements': [{'host': {'capability': 'tosca.capabilities.Container.Docker', 'relationship': 'tosca.relationships.HostedOn', 'occurrences': [0, 1]}}]}}",,14.0,0.0,0.0,11.0,0.0,34.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"{'org.alien4cloud.nodes.Mongod': {'derived_from': 'org.alien4cloud.nodes.AbstractMongod', 'description': 'A node to install Mongodb nosql database.\n', 'requirements': [{'host': {'capability': 'tosca.capabilities.Container', 'node': 'tosca.nodes.Compute', 'relationship': 'tosca.relationships.HostedOn', 'occurrences': [1, 1], 'node_filter': {'capabilities': [{'tosca.capabilities.OperatingSystem': {'properties': [{'type': {'equal': 'linux'}}, {'architecture': {'equal': 'x86_64'}}, {'distribution': {'valid_values': ['debian', 'ubuntu', 'knoppix']}}]}}]}}}], 'metadata': {'icon': '/images/mongodb.jpg'}, 'interfaces': {'Standard': {'create': 'scripts/install-mongo.sh', 'configure': {'inputs': {'DB_IP': {'get_attribute': ['HOST', 'ip_address']}, 'DB_PORT': {'get_property': ['SELF', 'port']}}, 'implementation': 'scripts/configure-mongo.sh'}, 'start': 'scripts/start-mongo.sh', 'stop': 'scripts/stop-mongo.sh'}}}}",,42.0,0.0,0.0,33.0,0.0,60.0,5.81,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
1403,"{'radon.nodes.s3_bucket': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'bucket_name': {'type': 'string', 'description': 'The name of the bucket'}, 'aws_region': {'type': 'string'}}, 'attributes': {'bucket_name': {'type': 'string'}}, 'interfaces': {'Standard': {'type': 'tosca.interfaces.node.lifecycle.Standard', 'inputs': {'bucket_name': {'default': {'get_property': ['SELF', 'bucket_name']}, 'type': 'string'}, 'aws_region': {'default': {'get_property': ['SELF', 'aws_region']}, 'type': 'string'}}, 'operations': {'create': 'playbooks/bucket/create.yml', 'delete': 'playbooks/bucket/undeploy.yml'}}}, 'capabilities': {'bucket': {'type': 'tosca.capabilities.Compute', 'valid_source_types': ['radon.nodes.triggers.bucket_notification']}}}}",,,,,,,,,,,,,,,,,,
1127,{'alien.test.nodes.OracleJVM': {'derived_from': 'alien.test.nodes.JVM'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,"{'tosca.nodes.indigo.LRMS.FrontEnd.Torque': {'derived_from': 'tosca.nodes.indigo.LRMS.FrontEnd', 'capabilities': {'lrms': {'type': 'tosca.capabilities.indigo.LRMS.Torque'}}, 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/dodas_roll/artifacts/lrms/torque/torque_fe_install.yml', 'inputs': {'torque_wn_ips': {'get_property': ['SELF', 'wn_ips']}, 'fe_hybrid_cluster': {'get_property': ['SELF', 'hybrid']}}}}}}}",,18.0,0.0,0.0,14.0,0.0,21.0,4.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,"{'org.alien4cloud.www.apache.pub.nodes.Apache': {'derived_from': 'tosca.nodes.WebServer', 'abstract': True, 'description': 'The TOSCA Apache Node Type represents an apache component that can be managed and run by a TOSCA Compute Node Type.\n', 'attributes': {'apache_url': {'concat': [{'get_property': ['SELF', 'data_endpoint', 'protocol']}, '://', {'get_attribute': ['HOST', 'public_ip_address']}, ':', {'get_property': ['SELF', 'data_endpoint', 'port']}, '/']}}, 'metadata': {'icon': '/images/Apache_PoweredBy.png'}, 'properties': {'document_root': {'type': 'string', 'default': '/var/www'}}, 'capabilities': {'data_endpoint': 'org.alien4cloud.www.apache.pub.capabilities.ApacheDataEndpoint', 'host': {'type': 'tosca.capabilities.Container', 'valid_source_types': ['org.alien4cloud.www.apache.pub.nodes.WebApplication']}}}}",,34.0,0.0,0.0,21.0,0.0,61.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1016,"{'alien.test.nodes.TestComponent': {'derived_from': 'tosca.nodes.SoftwareComponent', 'properties': {'toBeDeleted': {'type': 'string', 'default': 'deleteMe'}}}}",,6.0,0.0,0.0,6.0,0.0,9.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
444,"{'LoadBalancer': {'derived_from': 'Root', 'description': 'The TOSCA Load Balancer node represents logical function that be used in conjunction with a Floating Address to distribute an application’s traffic (load) across a number of instances of the application (e.g., for a clustered or scaled application).\n', 'properties': {'algorithm': {'type': 'string', 'required': False, 'status': 'experimental'}}, 'capabilities': {'client': {'type': 'Endpoint.Public', 'occurrences': [0, 'UNBOUNDED'], 'description': 'the Floating (IP) client’s on the public network can connect to'}}, 'requirements': [{'application': {'capability': 'Endpoint', 'relationship': 'RoutesTo', 'occurrences': [0, 'UNBOUNDED'], 'description': 'Connection to one or more load balanced applications'}}]}}",,27.0,0.0,0.0,19.0,0.0,87.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
360,"{'tosca.nodes.indigo.VR.VRouter': {'derived_from': 'tosca.nodes.SoftwareComponent', 'artifacts': {'indigovr_role': {'file': 'indigo-dc.indigovr,master', 'type': 'tosca.artifacts.AnsibleGalaxy.role'}}, 'requirements': [{'central_point': {'capability': 'tosca.capabilities.Endpoint', 'node': 'tosca.nodes.indigo.VR.CentralPoint', 'relationship': 'tosca.relationships.DependsOn'}}], 'interfaces': {'Standard': {'configure': {'implementation': 'https://raw.githubusercontent.com/indigo-dc/tosca-types/master/artifacts/indigovr/vrouter_install.yml', 'inputs': {'INDIGOVR_CENTRALPOINT_IP': {'get_attribute': ['SELF', 'central_point', 'ip_address']}}}}}}}",,21.0,0.0,0.0,18.0,0.0,28.0,4.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,{'org.ystia.yorc.pub.relationships.JoinConsulAgent': {'derived_from': 'org.ystia.yorc.experimental.consul.pub.relationships.JoinConsulAgent'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,"{'tosca.relationships.ConnectsTo': {'metadata': {'puccini.normative': 'true', 'specification.citation': '[TOSCA-Simple-Profile-YAML-v1.0]', 'specification.location': '5.6.4'}, 'description': 'This type represents a network connection relationship between two nodes.', 'derived_from': 'tosca.relationships.Root', 'valid_target_types': ['tosca.capabilities.Endpoint'], 'properties': {'credential': {'type': 'tosca.datatypes.Credential', 'required': False}}}}",,14.0,0.0,0.0,12.0,0.0,29.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1217,"{'tosca.nodes.Mysql': {'derived_from': 'tosca.nodes.AbstractMysql', 'description': 'A node that represent MySQL database with data on a attached volume.\n', 'requirements': [{'host': {'capability': 'tosca.capabilities.Container', 'node': 'tosca.nodes.Compute', 'relationship': 'tosca.relationships.HostedOn', 'occurrences': [1, 1], 'node_filter': {'capabilities': [{'tosca.capabilities.OperatingSystem': {'properties': [{'type': {'equal': 'linux'}}, {'architecture': {'equal': 'x86_64'}}, {'distribution': {'valid_values': ['debian', 'ubuntu', 'knoppix']}}]}}]}}}], 'properties': {'port': {'type': 'integer', 'default': 3306, 'description': 'The port on which the database will listen to data.'}, 'name': {'type': 'string', 'required': True, 'default': 'wordpress', 'description': 'The logical name of the database.'}, 'db_user': {'type': 'string', 'default': 'pass', 'description': 'The user account used for database administration.'}, 'db_password': {'type': 'string', 'default': 'pass', 'description': 'The password associated with the user account for database administration.'}, 'bind_address': {'type': 'boolean', 'default': True, 'required': False, 'description': 'If true,the server accepts TCP/IP connections on all server host IPv4 interfaces.'}, 'storage_path': {'type': 'string', 'default': '/mountedStorage', 'constraints': [{'valid_values': ['/mountedStorage', '/var/mysql']}]}}, 'interfaces': {'Standard': {'create': 'scripts/install_mysql.sh', 'start': {'inputs': {'VOLUME_HOME': {'get_property': ['SELF', 'storage_path']}, 'PORT': {'get_property': ['SELF', 'port']}, 'DB_NAME': {'get_property': ['SELF', 'name']}, 'DB_USER': {'get_property': ['SELF', 'db_user']}, 'DB_PASSWORD': {'get_property': ['SELF', 'db_password']}, 'BIND_ADDRESS': {'get_property': ['SELF', 'bind_address']}}, 'implementation': 'scripts/start_mysql.sh'}}}, 'artifacts': [{'configs': {'file': 'configs', 'type': 'tosca.artifacts.File'}}]}}",,89.0,0.0,0.0,69.0,0.0,169.0,6.39,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0
2436,"{'tosca.relationships.indigo.AttachesTo': {'derived_from': 'tosca.relationships.AttachesTo', 'properties': {'fs_type': {'type': 'string', 'required': False, 'default': None}}}}",,7.0,0.0,0.0,7.0,0.0,11.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2484,"{'org.alien4cloud.diamond.collectors.relationships.DiamondCloudifyHostpoolCollector': {'derived_from': 'tosca.relationships.ConnectsTo', 'valid_target_types': ['org.alien4cloud.cloudify.hostpool.pub.capabilities.HostPoolServiceApi'], 'properties': {'collector_name': {'type': 'string', 'default': 'CloudifyHostpoolCollector'}}, 'interfaces': {'Configure': {'pre_configure_source': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'collect_custom.yml', 'datasource_name': {'get_attribute': ['SOURCE', 'datasource_name']}, 'collectors_conf_path': {'get_attribute': ['SOURCE', 'collectors_conf_path']}, 'dashboard_dir': {'get_attribute': ['SOURCE', 'dashboard_dir']}, 'collector_name': {'get_property': ['SELF', 'collector_name']}}, 'implementation': 'playbook/playbook.ansible'}, 'pre_configure_target': {'inputs': {'ANSIBLE_VERBOSE': False, 'PLAYBOOK_ENTRY': 'install_custom_collector.yml', 'collectors_path': {'get_attribute': ['SOURCE', 'collectors_path']}, 'collector_name': {'get_property': ['SELF', 'collector_name']}, 'hostpool_url': {'concat': [{'get_property': ['TARGET', 'cloudify_hostpool', 'protocol']}, '://', {'get_attribute': ['TARGET', 'cloudify_hostpool', 'ip_address']}, ':', {'get_property': ['TARGET', 'cloudify_hostpool', 'port']}]}}, 'implementation': 'playbook/playbook.ansible'}}}}}",,60.0,0.0,0.0,36.0,0.0,69.0,5.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1396,"{'tosca.nodes.Database': {'derived_from': 'tosca.nodes.Root', 'description': 'The TOSCA Database node represents a logical database that can be managed and hosted by a TOSCA DBMS node.', 'properties': {'name': {'type': 'string', 'description': 'the logical name of the database', 'required': True}, 'port': {'type': 'integer', 'description': 'the port the underlying database service will listen to for data', 'required': False}, 'user': {'type': 'string', 'description': 'the optional user account name for DB administration', 'required': False}, 'password': {'type': 'string', 'description': 'the optional password for the DB user account', 'required': False}}, 'requirements': [{'host': 'tosca.capabilities.Container', 'relationship': 'tosca.relationships.HostedOn'}], 'capabilities': {'database_endpoint': {'type': 'tosca.capabilities.Endpoint.Database'}}}}",,27.0,0.0,0.0,26.0,0.0,90.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1765,{'cloudshell.nodes.Cisco CRS1': {'derived_from': 'cloudshell.nodes.resource'}},,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,"{'tosca.relationships.HostedOn': {'derived_from': 'tosca.relationships.DependsOn', 'description': 'Relationship to use to describe that the source is hosted (installed/ deployed) on the target node.', 'valid_target_types': ['tosca.capabilities.Container'], 'properties': {'password': {'type': 'string', 'description': 'user_pass', 'required': False, 'constraints': [{'min_length': 6}, {'max_length': 10}]}}}}",,14.0,0.0,0.0,12.0,0.0,35.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1082,{'alien.test.nodes.RockitJVM': {'derived_from': 'alien.test.nodes.JVM'}},,2.0,0.0,0.0,2.0,0.0,3.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,"{'org.ystia.monitoring.relationships.GrafanaConnectToGraphite': {'derived_from': 'tosca.relationships.ConnectsTo', 'properties': {'datasource_name': {'type': 'string', 'required': True, 'default': 'Graphite_DS'}}, 'valid_target_types': ['org.ystia.monitoring.service.pub.HttpEndpoint']}}",,9.0,0.0,0.0,8.0,0.0,13.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2758,"{'my.relationships.MockServerClient': {'derived_from': 'tosca.relationships.DependsOn', 'valid_target_types': ['my.nodes.MockServer']}}",,4.0,0.0,0.0,3.0,0.0,5.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
